Epoch: [ 0] Step: [  82/ 125] time: 537.5376, d_loss: 1.04032803, g_loss: 13.26139832
Epoch: [ 0] Step: [  83/ 125] time: 543.7544, d_loss: 0.00000000, g_loss: 32.48397446
Epoch: [ 0] Step: [  84/ 125] time: 549.5246, d_loss: 0.01814320, g_loss: 24.91383553
Epoch: [ 0] Step: [  85/ 125] time: 555.3319, d_loss: 0.00000000, g_loss: 30.75946808
Epoch: [ 0] Step: [  86/ 125] time: 561.5514, d_loss: 0.11488318, g_loss: 16.91160583
Epoch: [ 0] Step: [  87/ 125] time: 567.6263, d_loss: 0.18888265, g_loss: 20.72383118
Epoch: [ 0] Step: [  88/ 125] time: 573.7303, d_loss: 1.65385079, g_loss: 11.65482998
Epoch: [ 0] Step: [  89/ 125] time: 579.5204, d_loss: 0.07426070, g_loss: 35.10476303
Epoch: [ 0] Step: [  90/ 125] time: 585.6824, d_loss: 0.02722521, g_loss: 40.04000854
Epoch: [ 0] Step: [  91/ 125] time: 591.7943, d_loss: 1.12226021, g_loss: 8.09901237
Epoch: [ 0] Step: [  92/ 125] time: 597.9647, d_loss: 0.55181110, g_loss: 33.80563354
Epoch: [ 0] Step: [  93/ 125] time: 604.1753, d_loss: 0.00000000, g_loss: 27.59420395
Epoch: [ 0] Step: [  94/ 125] time: 609.9677, d_loss: 0.00000000, g_loss: 38.93882370
Epoch: [ 0] Step: [  95/ 125] time: 615.9748, d_loss: 3.07670760, g_loss: 2.89693165
Epoch: [ 0] Step: [  96/ 125] time: 622.1272, d_loss: 3.70145178, g_loss: 68.87017059
Epoch: [ 0] Step: [  97/ 125] time: 628.1946, d_loss: 0.56818461, g_loss: 12.20509338
Epoch: [ 0] Step: [  98/ 125] time: 634.5729, d_loss: 0.00000000, g_loss: 62.13979340
Epoch: [ 0] Step: [  99/ 125] time: 640.7360, d_loss: 0.00000000, g_loss: 61.36687851
Epoch: [ 0] Step: [ 100/ 125] time: 646.7195, d_loss: 0.00000000, g_loss: 43.48361206
Epoch: [ 0] Step: [ 101/ 125] time: 652.3425, d_loss: 0.00000000, g_loss: 48.86219788
Epoch: [ 0] Step: [ 102/ 125] time: 658.0968, d_loss: 35.19700623, g_loss: -34.11907959
Epoch: [ 0] Step: [ 103/ 125] time: 664.3213, d_loss: 0.00000000, g_loss: 139.20632935
Epoch: [ 0] Step: [ 104/ 125] time: 670.5100, d_loss: 30.87940598, g_loss: 140.96046448
Epoch: [ 0] Step: [ 105/ 125] time: 676.1607, d_loss: 0.00000000, g_loss: 50.47367859
Epoch: [ 0] Step: [ 106/ 125] time: 682.3447, d_loss: 41.93142319, g_loss: -41.18497849
Epoch: [ 0] Step: [ 107/ 125] time: 688.2151, d_loss: 0.00000000, g_loss: 148.12811279
Epoch: [ 0] Step: [ 108/ 125] time: 694.2278, d_loss: 0.50183409, g_loss: 149.02984619
Epoch: [ 0] Step: [ 109/ 125] time: 700.5555, d_loss: 0.02035292, g_loss: 85.82887268
Epoch: [ 0] Step: [ 110/ 125] time: 706.5057, d_loss: 0.00000000, g_loss: 30.05769157
Epoch: [ 0] Step: [ 111/ 125] time: 712.3571, d_loss: 0.00000000, g_loss: 56.16797256
Epoch: [ 0] Step: [ 112/ 125] time: 718.6548, d_loss: 21.63482285, g_loss: -17.19839478
Epoch: [ 0] Step: [ 113/ 125] time: 724.7325, d_loss: 15.17805672, g_loss: 116.61891174
Epoch: [ 0] Step: [ 114/ 125] time: 731.0672, d_loss: 0.00000000, g_loss: 90.72689819
Epoch: [ 0] Step: [ 115/ 125] time: 736.8446, d_loss: 0.00000000, g_loss: 41.67304993
Epoch: [ 0] Step: [ 116/ 125] time: 743.0084, d_loss: 7.78459120, g_loss: -2.17270660
Epoch: [ 0] Step: [ 117/ 125] time: 749.1329, d_loss: 0.00000000, g_loss: 159.69429016
Epoch: [ 0] Step: [ 118/ 125] time: 755.4112, d_loss: 0.57177722, g_loss: 139.02966309
Epoch: [ 0] Step: [ 119/ 125] time: 761.5506, d_loss: 0.94449246, g_loss: 120.87434387
